symbol,name,horizon_days,model,status,model_status,train_rows,test_rows,eligible_for_comparison,mae,rmse,mape,smape,rmspe,mase,absolute_percentage_error_p50,absolute_percentage_error_p90,directional_accuracy,error_message,arima_order
arb,Arbitrum,1,XGBoost,success,EXPERIMENTAL,292,72,True,0.0426668388827394,0.05373159432183732,16.43768507300615,14.31483545740024,22.45952997173597,2.0328271366766555,9.841548948511026,40.05060992879706,45.83333333333333,,
arb,Arbitrum,3,ARIMA,success,VALIDATED,292,70,True,0.024017795412756927,0.034258943696351574,8.143893200433716,7.743108875131053,11.571038806409339,1.1443084971066797,5.87925535326149,16.344486629961494,45.714285714285715,,"(1, 1, 1)"
arb,Arbitrum,3,Naive,success,VALIDATED_BASELINE,292,70,True,0.023928016500427328,0.034360902225985854,8.11356663302866,7.70696162135089,11.603776624470152,1.140031053216672,5.760153627645241,15.866685586944417,0.0,,
arb,Arbitrum,3,XGBoost,success,EXPERIMENTAL,292,70,True,0.08275251022874142,0.09583977765910952,31.73418970705135,25.65841358343983,39.62645281624968,3.94267662723781,21.578144088103638,63.36215961578156,42.857142857142854,,
arb,Arbitrum,7,ARIMA,success,VALIDATED,292,66,True,0.033323540621941525,0.04666942188693694,11.639009317596734,10.624563146698025,16.10621027169897,1.5876732244589553,8.436428592970362,27.43048891642691,50.0,,"(1, 1, 1)"
arb,Arbitrum,7,Naive,success,VALIDATED_BASELINE,292,66,True,0.033393643473449676,0.04673901316277714,11.66571234707661,10.641321458935657,16.133218124312986,1.5910132182957577,8.190334622300727,27.06762496180699,0.0,,
arb,Arbitrum,7,XGBoost,success,EXPERIMENTAL,292,66,True,0.11955697326239415,0.13172345825833956,45.835531294908044,35.212795744764016,53.60977620566315,5.696195593366067,42.147803806022594,86.90513533941208,39.39393939393939,,
arb,Arbitrum,14,ARIMA,success,VALIDATED,292,59,True,0.05516703533345474,0.06883239895222827,20.165198676068755,17.548983079798262,24.97099502349316,2.628388917774132,16.37196803576003,43.18756312964436,50.847457627118644,,"(1, 1, 1)"
arb,Arbitrum,14,Naive,success,VALIDATED_BASELINE,292,59,True,0.055186140873183506,0.0688383603849095,20.179477052457724,17.559776600998404,24.97278638915181,2.629299185809883,16.60505619764536,42.67536127522659,0.0,,
arb,Arbitrum,14,XGBoost,success,EXPERIMENTAL,292,59,True,0.16564391357731797,0.17818954800001563,65.00909108726839,46.24313414493728,74.85291377823718,7.891970705181883,50.46896640505986,122.09408822242408,10.16949152542373,,
arb,Arbitrum,30,ARIMA,success,VALIDATED,292,43,True,0.10673886954563393,0.11317530602478376,41.66273628307593,33.860213949820036,44.0871856763717,5.085487376903673,40.66596517723825,58.32770693456336,55.81395348837209,,"(1, 1, 1)"
arb,Arbitrum,30,Naive,success,VALIDATED_BASELINE,292,43,True,0.10687226204680274,0.11330070353567133,41.7100453506641,33.893233577705566,44.12956518092425,5.0918427550686784,40.68743653503938,59.07005487908901,0.0,,
arb,Arbitrum,30,XGBoost,success,EXPERIMENTAL,292,43,True,0.13008296803414984,0.15043193497188392,55.898688908818784,40.11365378084445,68.37645444927338,6.197698127250709,40.58770986287176,110.17923030507346,48.837209302325576,,
atom,Cosmos Hub,1,ARIMA,success,VALIDATED,292,72,True,0.12488571020662964,0.1961376611900584,4.108718957205263,3.943684263778554,6.7077873262499415,0.7426282548250964,3.168022423748286,7.0232616889141095,43.05555555555556,,"(1, 1, 2)"
atom,Cosmos Hub,1,Naive,success,VALIDATED_BASELINE,292,72,True,0.10426605254257988,0.18253250886960945,3.34405941797004,3.2409970152764944,6.130412192062025,0.6200142234774867,2.2789347785648064,5.458220431825411,0.0,,
atom,Cosmos Hub,1,XGBoost,success,EXPERIMENTAL,292,72,True,0.9780098876261911,1.1267931251095276,34.7383756505961,27.939193722040656,41.6456436695648,5.815699609249378,36.02818949532167,67.49157403132152,43.05555555555556,,
atom,Cosmos Hub,3,ARIMA,success,VALIDATED,292,70,True,0.28754638791484816,0.35805790486936495,9.79296977686453,9.144332788205595,12.453459978228409,1.7098839561800239,8.504618802479836,18.438324751904442,30.0,,"(1, 1, 2)"
atom,Cosmos Hub,3,Naive,success,VALIDATED_BASELINE,292,70,True,0.17758165289199748,0.27597471576446825,5.8211432124319655,5.602718271883889,9.08809694097076,1.0559827281915826,3.830787819085276,15.172604283845837,0.0,,
atom,Cosmos Hub,3,XGBoost,success,EXPERIMENTAL,292,70,True,1.4569221118941333,1.6224878587359415,51.26147274041748,38.45080066309927,59.275930713589844,8.663533430541342,56.53460344781852,88.26561336738867,30.0,,
atom,Cosmos Hub,7,ARIMA,success,VALIDATED,292,66,True,0.5447012803736238,0.6147277034148491,18.91755930748695,16.829936388819455,21.855044805169634,3.239046009151702,18.683798654567806,31.46907309575559,21.21212121212121,,"(1, 1, 2)"
atom,Cosmos Hub,7,Naive,success,VALIDATED_BASELINE,292,66,True,0.26086709807885655,0.3634933112264128,8.725558248966063,8.19881667267796,12.089959370512531,1.551236546335502,6.959958613690642,19.198891880483217,0.0,,
atom,Cosmos Hub,7,XGBoost,success,EXPERIMENTAL,292,66,True,1.4597360132401662,1.6187928972532049,51.86454451257671,38.92994900513827,59.51945232341457,8.680266190777857,53.62384673984178,92.0745026142693,24.242424242424242,,
atom,Cosmos Hub,14,ARIMA,success,VALIDATED,292,59,True,0.9703077964646076,1.0141257145900953,34.02750459649059,28.55273146712455,36.35793110878326,5.769899409143481,32.08631751006414,50.41524857810444,15.254237288135593,,"(1, 1, 2)"
atom,Cosmos Hub,14,Naive,success,VALIDATED_BASELINE,292,59,True,0.4312077858215688,0.5352564000205974,14.725603605518865,13.324125479517285,18.008105110552563,2.564161143191114,14.083519364471522,30.506027449725575,0.0,,
atom,Cosmos Hub,14,XGBoost,success,EXPERIMENTAL,292,59,True,1.684855271247581,1.8010413713522948,60.37670615313897,44.468267986750384,66.81219871778134,10.018929528840792,57.714028084537816,101.81398861730298,15.254237288135593,,
atom,Cosmos Hub,30,ARIMA,success,VALIDATED,292,43,True,1.5651462944214003,1.5780372338226463,57.115797234358595,44.0564587183158,58.501960790715124,9.307084527517292,52.786004729990445,73.58298101964918,0.0,,"(1, 1, 2)"
atom,Cosmos Hub,30,Naive,success,VALIDATED_BASELINE,292,43,True,0.8214361851103796,0.9040037100480895,29.474093721547046,25.08813082392813,32.48204682360469,4.884639880650834,27.214866750061006,41.67826560069405,0.0,,
atom,Cosmos Hub,30,XGBoost,success,EXPERIMENTAL,292,43,True,1.146449611627076,1.2949228648294449,43.47006898572431,33.82977454565966,50.78917013662022,6.817320195552114,33.780925094419004,80.99904264255012,41.86046511627907,,
bnsol,Binance Staked SOL,1,ARIMA,success,VALIDATED,292,72,True,7.105688600703869,9.659692900340138,3.7335432146195697,3.6889818560365564,5.02146477312293,1.1969843117164447,3.0012218485739606,7.053210656917857,44.44444444444444,,"(1, 1, 2)"
bnsol,Binance Staked SOL,1,Naive,success,VALIDATED_BASELINE,292,72,True,7.112163361368981,9.723822756364706,3.729583635049917,3.6907699154947173,5.043018038476799,1.1980750134589178,2.9492876315108187,6.932626949603936,0.0,,
bnsol,Binance Staked SOL,1,XGBoost,success,EXPERIMENTAL,292,72,True,7.478182466814023,10.227864131760173,3.917948924956225,3.8628373317355,5.282283355790875,1.259732532050825,2.8019071490493532,7.880946798596914,54.166666666666664,,
bnsol,Binance Staked SOL,3,ARIMA,success,VALIDATED,292,70,True,12.210798672661626,16.075478948695704,6.478092924645744,6.275513849853905,8.472792721778486,2.0569624234949053,4.89870147179921,12.380365832785795,51.42857142857142,,"(1, 1, 2)"
bnsol,Binance Staked SOL,3,Naive,success,VALIDATED_BASELINE,292,70,True,12.331203323303157,16.193745935535826,6.532435699462637,6.344722865746295,8.507119618439777,2.077245113319131,4.57790828028868,12.854770352856342,0.0,,
bnsol,Binance Staked SOL,3,XGBoost,success,EXPERIMENTAL,292,70,True,14.470192709786206,18.558490710323213,7.839579518263713,7.543989367730782,10.041973034178994,2.4375672273918716,6.730348529177062,16.2366203193418,47.14285714285714,,
bnsol,Binance Staked SOL,7,ARIMA,success,VALIDATED,292,66,True,17.97416584930562,22.042399850554542,9.636550912042397,9.165061653286669,11.86918666802713,3.0278268225372447,7.664342308390422,19.505036998308633,48.484848484848484,,"(1, 1, 2)"
bnsol,Binance Staked SOL,7,Naive,success,VALIDATED_BASELINE,292,66,True,17.99024309719548,22.12134163886907,9.632438728071522,9.170375250894685,11.885981637650682,3.030535105235959,7.602495567870079,19.29920523138621,0.0,,
bnsol,Binance Staked SOL,7,XGBoost,success,EXPERIMENTAL,292,66,True,19.488733298321353,23.89877182444643,10.936166653463339,10.210964833618899,13.920405759227826,3.2829623311955674,8.991413298892997,23.888999791448256,51.515151515151516,,
